0	8,
1	9,
2	11,22,
3	4,10,25,29,
4	34,
5	2,16,
6	0,21,35,42,45,
7	27,29,36,
8	6,10,41,
9	19,
10	24,28,46,
11	4,6,39,
12	14,
13	9,26,
14	6,32,34,49,
15	32,
16	21,
17	0,
18	5,20,33,
19	21,
20	13,16,34,
21	0,6,8,18,38,
22	20,38,43,48,
23	30,39,
24	0,23,
25	24,26,41,42,
26	19,21,36,39,40,
27	35,37,
28	36,34,46,
29	24,41,
30	6,25,29,
31	4,48,
32	23,27,
33	2,16,
34	5,
35	16,36,44,47,
36	15,24,39,
37	41,48,
38	20,
39	6,
40	46,
41	21,35,41,
42	13,45,49,
43	25,26,44,
44	6,39,49,
45	12,
46	12,28,38,
47	18,26,27,41,
48	0,13,14,
49	35,41,
50	35,44,
51	21,
52	32,45,
53	4,25,
54	0,7,40,
55	20,
56	0,
57	27,29,32,
58	29,35,45,
59	21,
60	29,
61	19,40,
62	7,22,33,49,
63	24,30,48,
64	3,12,43,
65	23,
66	22,
67	45,
68	32,36,
69	26,
70	23,25,
71	3,33,
72	11,48,
73	14,34,47,
74	22,
75	26,38,40,48,
76	34,40,45,
77	7,32,
78	23,46,
79	1,19,29,45,
80	2,17,35,43,
81	23,
82	3,27,35,
83	34,46,
84	28,37,30,
85	28,40,
86	31,
87	48,
88	45,
89	37,40,
90	10,24,29,39,
91	22,24,
92	0,16,
93	27,40,44,49,
94	8,19,
95	19,33,
96	43,44,
97	49,21,
98	1,26,34,
99	45,
100	1,2,18,22,
101	14,20,49,
102	28,
103	14,23,
104	24,
105	1,39,
106	23,35,
107	36,19,30,
108	32,
109	18,23,44,
110	44,
111	19,48,
112	10,22,
113	1,27,28,
114	9,19,24,
115	19,42,
116	3,31,35,
117	4,10,28,
118	12,19,
119	14,23,29,
120	37,45,
121	27,30,47,
122	14,29,
123	10,8,23,
124	6,
125	32,
126	23,36,
127	3,
128	21,27,30,31,
129	24,
130	23,26,36,
131	49,5,
132	8,
133	29,35,
134	14,
135	0,1,2,27,44,
136	1,3,28,48,
137	14,17,
138	11,38,40,
139	45,
140	29,
141	9,12,17,48,
142	6,24,
143	12,34,14,
144	36,
145	1,19,44,
146	32,47,
147	5,9,18,38,
148	12,21,44,
149	26,
150	26,44,
151	2,28,30,
152	9,41,
153	13,36,
154	4,
155	33,
156	1,8,26,33,38,
157	14,
158	24,
159	11,
160	13,43,47,
161	4,30,
162	28,38,
163	2,27,28,46,
164	7,20,
165	5,14,
166	39,
167	22,
168	3,
169	29,39,45,
170	5,20,21,
171	0,7,10,
172	19,24,32,40,
173	16,32,
174	2,
175	39,35,
176	39,
177	7,22,44,
178	34,
179	10,13,15,
180	15,39,
181	11,26,
182	26,30,38,41,
183	49,
184	42,
185	25,35,
186	37,
187	2,20,49,
188	2,
189	33,17,36,
190	5,30,
191	0,25,48,
192	18,20,29,
193	12,15,31,
194	39,
195	24,39,
196	47,
197	10,13,
198	11,
199	31,35,
200	8,26,29,
201	26,48,
202	7,10,23,
203	37,
204	8,9,39,
205	10,13,31,34,
206	6,38,48,
207	11,
208	25,33,45,
209	4,5,38,
210	0,21,
211	4,5,8,18,25,
212	48,
213	20,27,
214	12,46,
215	31,42,
216	13,18,28,30,42,44,
217	1,14,37,
218	11,41,
219	6,8,11,22,28,37,43,
220	46,
221	1,7,
222	9,12,46,
223	1,10,46,
224	6,
225	2,4,8,
226	0,26,
227	5,15,28,
228	22,
229	10,
230	22,32,38,
231	18,
232	46,2,
233	17,23,29,
234	14,16,
235	30,46,
236	5,42,
237	13,17,
238	4,18,
239	3,28,
240	38,
241	16,33,
242	4,18,23,33,35,48,
243	17,
244	6,
245	27,41,
246	36,48,
247	25,45,
248	0,7,20,34,39,
249	2,37,42,
250	42,31,22,
251	10,18,26,33,
252	6,17,25,27,
253	17,31,
254	5,11,15,28,
255	0,24,
256	2,
257	4,8,
258	3,
259	41,
260	13,21,
261	25,
262	1,22,26,33,39,
263	22,37,
264	0,12,
265	13,15,18,49,
266	21,22,23,34,
267	2,3,48,
268	46,
269	41,
270	4,21,44,45,
271	5,15,20,
272	0,
273	31,
274	7,29,35,37,40,49,
275	8,28,36,
276	16,32,38,
277	16,44,45,
278	16,38,
279	34,
280	16,17,
281	41,
282	2,4,24,26,
283	9,34,40,
284	23,
285	17,30,48,
286	3,22,
287	32,41,
288	44,24,
289	49,
290	7,21,35,
291	16,34,47,
292	10,11,21,45,49,
293	17,24,26,
294	30,2,
295	21,36,
296	1,23,40,
297	35,
298	24,
299	10,14,24,
300	2,7,
301	2,
302	41,
303	30,
304	44,
305	39,
306	0,16,29,33,
307	0,3,13,
