0	22,36,
1	11,
2	12,33,
3	12,16,21,45,
4	3,14,
5	3,
6	3,20,45,
7	35,42,46,49,
8	43,
9	33,39,45,
10	2,26,22,
11	1,6,22,
12	39,
13	6,12,33,36,47,
14	17,29,
15	16,30,
16	14,40,
17	0,20,21,
18	13,26,
19	6,14,20,36,
20	4,43,
21	27,28,
22	26,29,
23	27,46,
24	27,41,
25	44,49,
26	0,42,47,
27	20,8,
28	25,43,
29	30,
30	2,5,40,48,
31	2,10,
32	38,
33	6,13,15,
34	36,37,
35	19,27,3,
36	7,10,41,
37	40,46,
38	7,
39	45,
40	6,28,42,
41	19,
42	11,23,
43	10,14,18,23,43,
44	15,18,22,26,40,42,47,
45	38,42,
46	34,
47	3,48,
48	22,
49	29,30,
50	35,48,
51	7,
52	27,
53	5,
54	6,
55	17,20,
56	4,7,23,
57	45,
58	31,
59	11,28,
60	6,44,
61	20,37,
62	37,38,44,
63	32,
64	12,17,18,34,43,
65	3,11,32,
66	23,25,33,
67	12,14,40,
68	24,
69	33,34,
70	3,38,
71	14,
72	20,23,
73	10,19,37,
74	25,
75	3,45,47,
76	10,33,
77	32,13,14,
78	6,7,27,37,41,
79	45,49,
80	12,23,
81	24,31,43,49,
82	10,34,46,
83	9,14,
84	24,10,30,
85	23,38,
86	14,44,0,
87	33,38,
88	21,43,46,
89	2,32,
90	22,20,
91	23,38,
92	10,20,36,
93	0,
94	16,17,23,49,
95	23,
96	48,
97	36,42,
98	13,18,31,36,
99	8,9,34,45,
100	31,33,
101	23,
102	2,
103	15,16,39,
104	14,22,28,30,45,
105	49,
106	2,9,28,
107	47,
108	44,41,
109	12,
110	21,27,34,
111	13,33,45,48,
112	0,6,17,20,
113	2,
114	44,
115	28,
116	13,15,
117	18,
118	4,5,
119	7,19,48,
120	2,36,41,
121	23,6,
122	9,
123	8,47,
124	0,16,
125	12,22,28,
126	31,47,
127	20,25,44,
128	10,
129	19,30,
130	36,
131	2,15,
132	3,8,13,29,
133	6,
134	38,44,
135	6,20,49,
136	0,33,36,
137	2,11,20,39,
138	30,
139	14,32,37,
140	12,22,29,41,
141	11,44,45,
142	8,16,35,
143	3,
144	36,43,
145	0,40,44,
146	37,
147	35,
148	11,28,37,
149	35,
150	24,28,33,36,40,
151	3,37,40,43,
152	12,26,
153	28,
154	42,
155	5,
156	32,45,
157	2,11,45,
158	31,33,
159	5,6,11,43,49,
160	19,48,
161	31,
162	9,10,
163	23,38,48,
164	8,30,34,
165	41,37,
166	47,16,
167	8,
168	28,
