0	6,14,15,23,
1	8,9,18,
2	34,0,2,
3	15,5,
4	11,
5	10,32,
6	2,16,22,33,44,48,
7	25,46,
8	2,
9	13,45,
10	9,12,
11	2,16,42,
12	1,3,7,
13	19,34,
14	42,
15	38,
16	0,
17	2,23,
18	37,46,
19	16,
20	33,42,47,
21	35,
22	35,
23	25,
24	18,
25	12,17,28,
26	0,38,44,
27	43,
28	3,32,
29	22,25,35,42,44,
30	35,44,
31	0,7,
32	18,20,21,
33	43,45,
34	20,
35	21,
36	0,22,37,
37	48,
38	2,3,8,16,21,25,47,
39	29,
40	0,
41	10,
42	15,23,29,48,
43	17,29,
44	8,
45	5,19,
46	2,3,19,23,42,
47	2,27,
48	8,13,18,
49	34,
50	45,7,17,
51	9,25,45,46,
52	7,
53	9,24,32,
54	2,27,28,46,
55	39,
56	13,41,42,
57	14,19,22,35,46,
58	9,11,15,20,21,28,31,
59	1,16,40,
60	14,46,
61	40,
62	26,
63	26,
64	10,
65	6,13,34,37,
66	48,
67	25,26,
68	24,27,36,
69	0,13,34,45,
70	14,41,45,
71	29,
72	1,25,3,
73	43,
74	14,21,29,41,42,
75	30,
76	31,
77	25,47,
78	21,28,
79	15,24,
80	19,21,
81	12,14,17,24,34,45,
82	7,15,29,43,
83	9,21,
84	17,21,47,
85	0,15,
86	11,
87	5,47,
88	9,
89	48,5,
90	38,41,46,
91	3,9,21,
92	31,
93	24,
94	14,44,
95	20,27,39,
96	46,
97	0,34,
98	8,45,
99	42,
100	15,39,
101	28,48,9,
102	14,27,44,45,
103	5,38,
104	27,29,
105	27,31,38,47,
106	13,23,
107	45,
108	1,33,34,
109	7,24,42,
110	11,12,13,33,
111	7,39,
112	25,
113	30,
114	40,
115	10,27,
116	16,23,
117	1,4,5,
118	41,
119	8,9,23,46,
120	22,26,
121	10,14,29,
122	0,18,36,45,
123	15,18,27,
124	25,36,
125	0,13,30,43,
126	13,
127	3,
128	15,37,
129	9,43,48,
130	18,32,39,40,
131	25,30,47,49,
132	9,14,17,
133	36,7,34,
134	9,11,28,
135	23,
136	7,27,
137	8,14,16,42,
138	8,
139	2,49,
140	46,41,
141	29,
142	47,
143	3,7,12,26,43,
144	25,31,39,
145	39,
146	16,29,33,
147	46,20,6,
148	42,
149	32,
150	16,27,30,
151	21,23,
152	49,
153	8,14,
154	23,
155	16,40,
156	8,12,
157	5,46,
158	25,
159	0,2,23,30,35,44,45,
160	13,20,40,
161	4,
162	18,36,
163	7,
164	15,20,
165	15,
166	30,33,
167	9,21,30,33,
168	9,13,24,35,
169	46,
170	48,
171	1,11,29,
172	6,48,
173	2,3,30,
174	6,10,20,
175	2,33,
176	7,19,38,
177	13,
178	45,
179	0,
180	6,39,
181	4,
182	3,48,
183	16,33,45,
184	22,2,
185	4,36,45,48,
186	29,
187	14,
188	43,
189	3,25,36,
190	22,37,49,
191	2,32,44,47,
192	10,15,21,
193	0,
194	8,
195	23,
196	0,7,9,20,47,
197	25,
198	16,35,
199	36,
200	36,24,0,
201	39,
202	21,
203	5,32,
204	3,9,
205	9,23,46,
206	42,
207	2,27,29,
208	6,10,26,
209	0,
210	37,30,
211	10,31,
212	5,9,47,
213	46,13,42,
214	35,15,
215	44,29,12,
216	10,34,
217	8,29,
218	43,13,33,
219	7,10,22,
220	41,
221	47,9,13,
222	3,25,27,33,36,
223	49,35,
224	39,20,
225	0,8,34,
226	23,30,
227	10,15,25,27,30,35,
228	27,
229	1,26,41,
230	48,
231	16,
232	38,
233	5,
234	19,26,
235	28,39,48,
236	1,42,
237	5,39,48,
238	13,24,48,
239	2,9,20,39,
240	0,24,36,44,49,
241	23,9,
242	22,
243	3,10,22,24,38,
244	17,
245	36,
246	10,20,28,
247	5,
248	16,48,
249	2,7,31,
250	9,36,46,
251	8,20,39,46,
252	2,
253	30,33,46,
254	19,
255	17,20,26,42,
256	41,38,9,
257	33,
258	9,27,42,48,
259	8,10,27,44,
260	36,
261	15,
262	7,20,36,
263	40,
264	6,10,
265	39,
266	31,47,
267	1,4,28,45,
268	27,35,
269	14,31,
270	4,23,30,
271	5,
272	6,9,42,
273	29,
274	28,
275	17,
276	13,27,
277	9,17,28,
278	41,46,
279	1,9,16,39,41,
280	18,38,
281	33,5,
282	18,47,19,
283	4,45,
284	16,
285	17,19,37,48,
286	3,32,40,
287	10,12,37,
288	40,
289	13,26,
290	3,30,31,37,
291	1,11,
292	8,38,40,
293	5,7,23,
294	0,32,46,
295	1,11,14,19,49,
296	28,35,41,
297	19,
298	11,15,20,36,
299	16,23,24,32,47,
300	5,
301	24,
302	39,
303	38,
304	13,31,33,
305	9,14,44,
306	2,18,
307	5,37,
308	6,21,
309	10,
310	8,
311	23,
312	9,
313	22,
314	35,
315	2,
316	12,41,47,
317	30,37,44,
318	9,15,23,27,40,
319	7,11,27,33,34,36,39,
320	16,
321	20,21,40,
322	35,44,
323	2,6,26,
324	15,16,
325	37,45,
326	7,27,
327	10,31,40,41,
328	36,49,
329	26,
330	41,
331	0,36,27,
332	15,
333	18,30,40,
334	11,
335	18,42,43,
336	35,1,
337	10,34,
338	12,
339	14,16,34,35,36,
340	46,
341	2,
342	7,24,30,31,39,46,
343	24,
344	19,24,30,37,
345	23,
346	4,9,19,
347	5,
348	6,21,
349	3,34,45,
350	35,27,
351	1,37,46,
352	11,
353	25,45,
354	0,3,20,
355	3,21,
356	7,
357	31,
358	10,45,
359	2,24,27,
360	17,
361	3,27,
362	48,20,12,
363	21,22,
364	5,28,33,
365	4,15,39,
366	30,
367	18,43,47,49,
368	13,24,27,34,43,
369	15,
370	0,10,20,39,46,
371	8,15,
372	2,11,34,
373	21,40,
374	15,29,45,47,
375	30,44,47,
376	25,24,
377	2,
378	28,
379	9,18,32,34,37,
380	5,
381	2,7,19,30,
382	0,2,18,44,
383	4,11,17,30,
384	0,37,43,
385	17,29,32,47,
386	46,
387	3,
388	10,18,
389	7,15,
390	33,49,
391	3,23,
392	11,
393	7,10,15,
394	28,34,
395	11,46,
396	7,37,44,
397	14,
398	9,25,
399	35,
400	6,16,
401	40,
402	37,
403	7,
404	0,24,43,47,
405	1,36,39,
406	2,27,40,47,
407	20,27,
408	11,21,35,
409	10,23,
410	21,23,
411	2,43,
412	45,46,
413	29,
414	7,14,40,
415	38,
416	12,32,
417	27,33,
418	41,40,
419	5,37,41,49,
420	7,15,32,
421	18,22,30,
422	12,16,25,32,48,
423	33,45,
424	8,36,
425	32,21,
426	9,13,
427	33,
428	40,
429	2,15,19,24,41,
430	39,
431	16,21,48,
432	32,40,
433	0,9,
434	23,
435	26,37,13,
436	2,19,
437	26,47,
438	44,47,
439	8,7,
440	38,
441	1,
442	1,
443	28,46,
444	16,
445	20,
446	16,35,44,
447	7,18,
448	11,13,14,
449	2,14,36,45,
450	12,14,
451	12,18,38,
452	21,31,43,45,49,
453	15,49,
454	2,23,
455	2,
456	39,
457	10,
458	0,19,46,
459	0,20,
460	5,12,32,36,
461	6,
462	17,18,41,
463	2,5,12,
464	22,
465	1,6,19,
466	1,
467	28,
468	16,
469	8,14,
470	17,19,29,
471	49,
472	38,
473	1,5,9,45,
474	18,
475	12,16,25,31,
476	7,33,37,38,
477	0,5,37,47,
478	6,32,
479	28,44,
480	2,21,
481	8,22,41,
482	14,40,49,
483	12,
484	17,
485	2,42,10,
486	14,
487	38,
488	11,21,
489	43,
490	3,42,
491	36,
492	43,46,
493	8,16,37,
494	11,18,35,
495	15,
496	43,
497	18,
498	40,45,
499	34,46,
500	10,24,28,38,
501	25,28,
502	0,16,24,36,
503	6,14,15,27,42,
504	41,
505	30,31,
506	5,
507	3,
508	10,22,23,26,34,
509	9,17,
510	10,13,
511	21,23,
512	17,
513	42,
514	44,
515	37,
516	18,49,
517	45,
518	0,
519	15,30,31,33,42,
520	13,27,29,
521	26,
522	9,
523	32,
524	6,16,
525	18,
526	30,40,48,
527	24,29,36,44,
528	37,34,1,
529	5,15,27,28,46,
530	13,33,44,
531	15,31,
532	33,
533	44,28,30,
534	19,39,43,45,47,
535	14,15,29,37,39,
536	2,7,
537	6,15,
538	36,13,23,
539	0,9,21,23,
540	23,
541	19,
542	19,38,
543	7,12,42,
544	4,18,25,
545	6,49,
546	15,25,37,
547	11,
548	3,42,
549	0,35,
550	0,16,26,34,35,41,
551	27,18,41,
552	18,
553	7,44,
554	22,49,
555	3,15,38,
556	16,
557	30,
558	14,
559	0,15,
560	1,9,33,
561	19,39,
562	5,12,
563	36,49,
564	45,
565	32,42,
566	2,3,28,46,
567	5,17,20,37,47,
568	4,14,22,24,35,
569	24,27,39,
570	16,24,34,45,
571	2,5,17,25,
572	0,
573	43,
574	38,42,
575	31,49,
576	40,
577	11,47,23,
578	2,11,36,
579	3,42,
580	12,
581	22,
582	16,34,
583	49,
584	18,
585	13,26,35,
586	19,
587	35,8,11,
588	5,12,26,
589	5,14,
590	1,9,27,30,
591	33,
592	8,15,
593	21,48,
594	9,10,23,42,
595	38,
596	0,8,27,
597	27,
598	44,
599	37,45,48,
600	32,42,
601	2,46,
602	6,10,18,38,
603	22,48,
604	8,20,
605	46,
606	20,24,
607	36,44,
608	25,
609	6,7,15,39,
610	29,28,
611	3,44,
612	12,29,30,48,
613	49,
614	26,40,41,48,
615	30,37,
616	35,
617	3,32,37,44,48,
618	5,39,
619	7,
620	13,
621	46,
622	10,36,38,49,
623	8,10,15,29,
624	13,18,34,
625	9,31,49,
626	3,4,19,43,
627	22,
628	34,
629	8,45,
630	7,40,
631	13,17,
632	15,
633	16,
634	12,44,
635	10,11,36,
636	8,13,41,
637	15,32,
638	15,
639	15,
640	26,32,
641	44,21,
642	16,
643	43,
644	32,
645	41,
646	0,42,45,
647	16,17,29,
648	3,
649	7,24,36,
650	15,21,
651	7,14,
652	31,33,34,
653	17,35,
654	2,29,
655	0,
656	10,
657	0,37,41,46,
658	9,
659	22,16,49,
660	38,
661	7,14,29,30,
662	3,25,33,
663	3,20,
664	18,32,
665	15,28,
666	0,24,29,35,38,
667	15,30,8,
668	8,43,
669	38,
670	28,42,
671	7,
672	42,
673	2,14,
674	2,34,
675	20,31,
676	4,14,
677	9,30,35,36,
678	10,11,35,38,
679	17,25,40,
680	29,32,47,
681	14,30,38,46,
682	2,39,44,46,
683	12,
684	11,31,
685	8,9,26,32,
686	13,
687	45,
688	3,39,
689	25,
690	18,24,41,
691	37,
692	30,37,
693	21,35,41,46,
694	0,42,47,
695	35,39,41,
696	18,
697	10,30,47,
698	0,
699	24,40,47,49,
700	8,18,24,25,
701	30,14,
702	40,
703	40,
704	16,27,
705	37,42,
706	1,37,
707	6,11,24,41,
708	2,14,32,
709	20,
710	40,
711	21,42,
712	37,39,
713	9,
714	14,17,19,
715	32,38,
716	23,
717	0,
718	10,
719	21,47,
720	5,15,
721	1,43,
722	18,22,48,
723	1,14,21,25,27,
724	16,37,
725	2,10,43,
726	28,31,
727	41,38,12,
728	31,
729	3,10,45,
730	9,22,43,
731	13,
732	3,31,
733	42,37,
734	42,
735	1,18,34,38,
736	1,2,21,24,26,32,39,
737	2,15,18,36,39,40,
738	26,15,46,
739	15,23,
740	0,21,
741	0,
742	7,33,40,41,
743	16,19,45,
744	27,35,36,41,42,
745	11,40,
746	27,
747	7,36,
748	6,17,25,49,
749	3,
750	11,43,48,49,
751	32,
752	13,25,42,
753	15,25,36,39,
754	31,
755	34,
756	49,
757	33,36,
758	18,19,
759	16,24,
760	34,
761	16,38,
762	2,
763	27,34,44,
764	13,48,
765	30,
766	7,38,
767	6,
768	6,22,45,
769	10,29,31,
770	4,31,
771	6,20,33,
772	3,4,9,25,37,46,
773	7,31,37,
774	17,4,5,
775	18,39,
776	3,18,20,
777	29,
778	26,39,46,
779	35,
780	31,17,
781	1,33,43,
782	2,6,23,27,
783	19,
784	7,27,
785	11,16,20,27,29,
786	2,15,
787	7,19,
788	2,16,
789	5,24,
790	32,
791	24,46,
792	10,34,48,
793	14,26,28,
794	3,19,32,34,48,
795	36,45,
796	1,20,
797	22,35,45,
798	1,
799	18,
800	14,39,41,
801	5,45,
802	35,43,
803	18,39,
804	5,40,
805	8,41,
806	16,
807	2,16,21,
808	15,
809	12,
810	36,
811	35,
812	3,19,26,
813	21,31,36,45,
814	8,9,14,31,39,
815	16,33,
816	16,22,37,
817	19,24,26,44,48,
818	5,24,31,41,
819	32,
820	11,12,42,
821	29,44,
822	36,48,
823	15,17,21,
824	12,39,
825	20,25,28,
826	1,17,7,
827	9,17,44,
828	44,
829	21,35,
830	11,19,
831	26,44,48,
832	38,
833	7,9,18,25,31,36,39,47,
834	43,
835	21,
836	21,23,
837	6,15,
838	0,16,
839	38,
840	15,
841	10,21,43,
842	2,24,31,32,43,
843	0,7,
844	17,19,
845	9,12,16,30,37,
846	3,16,18,21,
847	0,20,36,
848	21,26,37,
849	22,34,
850	23,49,
851	20,
852	43,
853	3,4,14,
854	12,20,30,33,34,38,47,
855	16,
856	15,35,
857	10,20,
858	35,46,
859	19,28,49,
860	23,43,
861	4,27,
862	8,18,38,
863	45,38,47,
864	2,
865	44,
866	19,38,40,
867	2,13,15,
868	31,
869	25,38,
870	45,37,
871	9,23,
872	4,12,25,28,
873	11,35,
874	11,16,40,
875	3,37,39,49,
876	37,5,
877	0,1,24,30,41,
878	34,40,47,
879	24,
880	15,7,
881	38,
882	43,48,
883	0,31,33,
884	8,
885	7,30,
886	13,30,
887	32,
888	26,
889	7,13,15,16,
890	2,
891	4,9,12,30,31,42,45,
892	30,23,48,
893	10,11,
894	29,
895	10,
896	47,
897	31,45,49,
898	45,
899	4,11,19,30,34,42,47,
900	15,
901	3,39,28,
902	5,41,
903	3,
904	25,47,36,
905	27,34,
906	13,41,44,
907	10,20,29,39,46,
908	8,9,47,
909	7,13,
910	42,
911	4,8,
912	16,
913	11,25,30,
914	40,
915	16,25,
916	9,35,
917	11,20,39,
918	7,44,
919	17,32,
920	9,24,
921	36,
922	3,9,10,25,28,49,
923	19,
924	8,17,40,44,
925	3,
926	11,12,20,49,
927	40,
928	9,21,44,
929	31,
930	41,44,
931	7,8,11,
932	7,9,
933	2,31,
934	15,27,33,
935	14,
936	12,25,32,
937	9,29,37,
938	20,42,
939	17,25,
940	1,45,20,
941	18,
942	33,
943	8,13,32,49,
944	5,7,
945	2,
946	42,44,
947	1,38,
948	14,18,25,47,
949	38,
950	5,
951	23,
952	0,16,
953	10,35,39,
